2543.117676,110.2139587,4070.415771,0.051175732,-3.091917276,99.91116333,2548.117676
2542.991699,110.2065582,4070.437744,0.050350972,-3.110871077,99.90556335,2547.991699
2542.848145,110.1980667,4070.462646,0.050250813,-3.116512775,99.9039917,2547.848145
2542.679199,110.1880951,4070.492188,0.050077073,-3.121976852,99.90379333,2547.679199
2542.490723,110.1770401,4070.524902,0.050121311,-3.13683939,99.9037323,2547.490723
2542.286377,110.1647797,4070.560791,0.05537951,-3.180415869,99.90371704,2547.286377
2542.068115,110.1508789,4070.598877,0.05867926,-3.271271229,99.90367126,2547.068115
2541.83667,110.1357727,4070.638916,0.060243811,-3.381565094,99.90365601,2546.83667
2541.593018,110.1197739,4070.681885,0.061289571,-3.501400709,99.90359497,2546.593018
2541.337646,110.1030426,4070.726074,0.063343316,-3.631468058,99.90348816,2546.337646
2541.078125,110.085434,4070.771484,0.066230342,-3.796075583,99.90345764,2546.078125
2540.813965,110.0671082,4070.817383,0.066629849,-3.971344948,99.90353394,2545.813965
2540.543945,110.0482483,4070.864502,0.066887178,-4.148711205,99.90335083,2545.543945
2540.264893,110.0285797,4070.91333,0.066001289,-4.318448544,99.90306091,2545.264893
2539.976074,110.007515,4070.963623,0.065902121,-4.46087122,99.90397644,2544.976074
2539.67627,109.985321,4071.016113,0.065574534,-4.59636879,99.90386963,2544.67627
2539.365234,109.9621658,4071.070313,0.065724418,-4.730780125,99.90029907,2544.365234
2539.040283,109.9362793,4071.126709,0.068721861,-4.7980299,99.90672302,2544.040283
2538.702393,109.9083862,4071.185791,0.069545746,-4.839291096,99.90939331,2543.702393
2538.351318,109.8789825,4071.24707,0.0733281,-4.880067348,99.90753174,2543.351318
2537.987793,109.8470459,4071.310547,0.076050125,-4.910796642,99.90461731,2542.987793
2537.61377,109.8134537,4071.375732,0.076948851,-4.9406991,99.90829468,2542.61377
2537.233154,109.7791061,4071.442139,0.076830655,-4.975492001,99.90841675,2542.233154
2536.846924,109.7443314,4071.509277,0.076512039,-5.013638496,99.90827942,2541.846924
2536.457275,109.7093201,4071.577637,0.076589361,-5.054564953,99.90827942,2541.457275
2536.064453,109.6741409,4071.646484,0.075795159,-5.096618652,99.90827942,2541.064453
2535.669678,109.6387939,4071.715332,0.077080049,-5.143979073,99.90841675,2540.669678
2535.272705,109.6024704,4071.78418,0.079726741,-5.204802036,99.90830994,2540.272705
2534.874023,109.5650635,4071.854248,0.081492677,-5.252012253,99.90841675,2539.874023
2534.473877,109.527153,4071.924316,0.081805266,-5.294892311,99.90841675,2539.473877
2534.07251,109.4890823,4071.994629,0.08106418,-5.337491989,99.90853882,2539.07251
2533.670166,109.4509048,4072.064941,0.081329606,-5.379203796,99.90864563,2538.670166
2533.266602,109.4127121,4072.135254,0.081502475,-5.421209812,99.90867615,2538.266602
2532.862061,109.3744812,4072.205566,0.081192464,-5.462983131,99.90879822,2537.862061
2532.456543,109.3356628,4072.275879,0.081723228,-5.480837345,99.90879822,2537.456543
2532.049805,109.296196,4072.346436,0.083449766,-5.480441093,99.90879822,2537.049805
2531.642334,109.2565308,4072.417725,0.083465144,-5.476923466,99.90888977,2536.642334
2531.233887,109.2167435,4072.489502,0.083583809,-5.472961903,99.90895081,2536.233887
2530.824707,109.1769333,4072.561523,0.083375908,-5.470148087,99.90888977,2535.824707
2530.414307,109.1370163,4072.633301,0.083990268,-5.467429638,99.90904236,2535.414307
2530.003418,109.097084,4072.705322,0.083494656,-5.466186523,99.90905762,2535.003418
2529.591553,109.0570908,4072.7771,0.083842747,-5.464724541,99.90917969,2534.591553
2529.179199,109.016983,4072.848877,0.084378943,-5.46715641,99.90922546,2534.179199
2528.765869,108.9766388,4072.920898,0.085115746,-5.47863102,99.9092865,2533.765869
2528.351807,108.9361725,4072.992676,0.084361054,-5.49285841,99.90933228,2533.351807
2527.936279,108.8955536,4073.063965,0.071681939,-5.506866932,99.85169983,2532.936279
2527.520508,108.8548813,4073.135254,0.06644541,-5.521360874,99.7978363,2532.520508
2527.103516,108.8141098,4073.207031,0.066526785,-5.535642624,99.77461243,2532.103516
2526.686035,108.7733002,4073.279053,0.067183137,-5.54995203,99.7645874,2531.686035
2526.267334,108.7323303,4073.35083,0.068632364,-5.560600281,99.76028442,2531.267334
2525.848145,108.6910706,4073.422607,0.068829715,-5.562410355,99.75842285,2530.848145
2525.427979,108.6496429,4073.494629,0.069063067,-5.561706543,99.75761414,2530.427979
2525.007324,108.6080551,4073.566406,0.069795281,-5.564117908,99.75724792,2530.007324
2524.585693,108.5662079,4073.638428,0.069721296,-5.575005054,99.75715637,2529.585693
2524.16333,108.5242004,4073.710449,0.070221946,-5.5892663,99.75701904,2529.16333
2523.73999,108.4820557,4073.783691,0.070168182,-5.603268147,99.75709534,2528.73999
2523.316162,108.4398727,4073.857178,0.069807723,-5.618103504,99.75715637,2528.316162
2522.891113,108.3976059,4073.93042,0.069215126,-5.632228374,99.75715637,2527.891113
2522.46582,108.3552933,4074.003906,0.0699296,-5.646660328,99.75721741,2527.46582
2522.039307,108.3127823,4074.077393,0.070585884,-5.656680584,99.7572937,2527.039307
2521.612061,108.2699966,4074.150879,0.071484141,-5.657868862,99.7572937,2526.612061
2521.184082,108.2270966,4074.224365,0.070209682,-5.652554989,99.75740051,2526.184082
2520.755615,108.1843033,4074.297607,0.069921181,-5.638819218,99.75740051,2525.755615
2520.325928,108.1416473,4074.371094,0.069848046,-5.616327763,99.75741577,2525.325928
2519.895508,108.0989227,4074.44458,0.070205741,-5.598568916,99.75741577,2524.895508
2519.464355,108.0559616,4074.518066,0.070004515,-5.588678837,99.75749207,2524.464355
2519.032959,108.0128784,4074.591797,0.069790602,-5.58163023,99.75741577,2524.032959
2518.600342,107.9697952,4074.666504,0.069974981,-5.567198277,99.75759888,2523.600342
2518.167236,107.9269485,4074.741455,0.068722278,-5.553004742,99.75764465,2523.167236
2517.733398,107.8844528,4074.814941,0.056635734,-5.538149357,99.70002747,2522.733398
2517.298584,107.8422241,4074.888428,0.05131809,-5.528409481,99.64579773,2522.298584
2516.863281,107.7998505,4074.962158,0.051412757,-5.51168251,99.62208557,2521.863281
2516.427246,107.7571945,4075.035645,0.052225344,-5.491335392,99.61174011,2521.427246
2515.990479,107.7143021,4075.108887,0.052592874,-5.474607944,99.60705566,2520.990479
2515.552979,107.6714783,4075.182373,0.052397951,-5.467074394,99.6050415,2520.552979
2515.11499,107.628746,4075.255859,0.051755067,-5.467736721,99.60415649,2520.11499
2514.676758,107.5860825,4075.329834,0.05279877,-5.481534004,99.60379028,2519.676758
2514.237549,107.5433502,4075.404541,0.054011639,-5.498472691,99.60365295,2519.237549
2513.797607,107.5005569,4075.479492,0.053981058,-5.515589237,99.60360718,2518.797607
2513.357178,107.4575577,4075.554688,0.053613164,-5.527740002,99.60360718,2518.357178
2512.91626,107.4144287,4075.629639,0.053895418,-5.537145138,99.60360718,2517.91626
2512.474609,107.3711777,4075.70459,0.053052045,-5.544979572,99.60359192,2517.474609
2512.032227,107.3278198,4075.779541,0.053504564,-5.550723553,99.60365295,2517.032227
2511.589355,107.2842636,4075.854492,0.053805444,-5.551058292,99.60365295,2516.589355
2511.145996,107.2400055,4075.929688,0.055799816,-5.588809013,99.60365295,2516.145996
2510.702393,107.1942139,4076.004639,0.058551412,-5.693085194,99.60365295,2515.702393
2510.258057,107.1476135,4076.079346,0.059095915,-5.817292213,99.60374451,2515.258057
2509.812744,107.1006622,4076.153564,0.046011891,-5.943356991,99.54417419,2514.812744
2509.366699,107.0536041,4076.225342,0.015807521,-6.068725109,99.37664795,2514.366699
2508.919434,107.0065002,4076.297119,0.004651172,-6.191859722,99.24725342,2513.919434
2508.471924,106.9593201,4076.369385,0.005391524,-6.309147835,99.19003296,2513.471924
2508.022705,106.9105225,4076.441162,0.006064528,-6.359062672,99.16415405,2513.022705
2507.572754,106.86026,4076.513428,0.008092683,-6.360599518,99.1521759,2512.572754
2507.12207,106.8094406,4076.586182,0.009071359,-6.350921154,99.14672852,2512.12207
2506.670166,106.7584457,4076.65918,0.009382756,-6.341700554,99.14433289,2511.670166
2506.218018,106.7073975,4076.732666,0.009703013,-6.333033085,99.14318848,2511.218018
2505.764893,106.6563339,4076.806152,0.00939393,-6.327268124,99.14266968,2510.764893
2505.30957,106.6051178,4076.879639,0.010298446,-6.320984364,99.1424408,2510.30957
2504.849854,106.5535202,4076.953369,0.009953164,-6.31439352,99.14228821,2509.849854
2504.383789,106.5012054,4077.02832,0.010425647,-6.305780411,99.14228821,2509.383789
2503.909424,106.4479828,4077.104492,0.010623674,-6.296962738,99.14228821,2508.909424
2503.424316,106.3936691,4077.182617,0.010284009,-6.288759708,99.14230347,2508.424316
2502.928711,106.3381424,4077.262695,0.010097573,-6.28087759,99.14228821,2507.928711
2502.421143,106.2813187,4077.344238,0.010675161,-6.273617268,99.14239502,2507.421143
2501.901123,106.2231522,4077.427979,0.011004645,-6.267668247,99.14241028,2506.901123
2501.368408,106.1635208,4077.513672,0.010939959,-6.262511253,99.14241028,2506.368408
2500.822998,106.1024857,4077.601563,0.011052435,-6.258146763,99.14241028,2505.822998
2500.263916,106.0399704,4077.691406,0.010293917,-6.254916191,99.14241028,2505.263916
2499.692383,105.9760208,4077.783447,0.010586102,-6.25244379,99.1424408,2504.692383
2499.107666,105.9106598,4077.877441,0.010429968,-6.250818253,99.14250183,2504.107666
2498.510498,105.843895,4077.973389,0.0102243,-6.249841213,99.14254761,2503.510498
2497.901123,105.7757416,4078.071533,0.010598281,-6.249452114,99.14254761,2502.901123
2497.279297,105.7061996,4078.171875,0.010524627,-6.249171734,99.14260864,2502.279297
2496.645264,105.6355057,4078.273926,0.010440979,-6.237669945,99.14263916,2501.645264
2495.998779,105.5643692,4078.378418,0.009940474,-6.17767334,99.14266968,2500.998779
2495.340332,105.4924469,4078.484375,0.011052609,-6.102022171,99.14266968,2500.340332
2494.669922,105.4194489,4078.592041,0.010826066,-6.023283958,99.14266968,2499.669922
2493.987549,105.3451614,4078.701904,0.010415751,-5.944429398,99.14274597,2498.987549
2493.292969,105.2714462,4078.813721,0.009802312,-5.855773449,99.14277649,2498.292969
2492.58667,105.1993713,4078.927002,0.009447186,-5.709867001,99.14280701,2497.58667
2491.868652,105.1273117,4079.042725,0.009012446,-5.548128128,99.14282227,2496.868652
2491.138428,105.0544052,4079.160156,0.009129965,-5.382967472,99.14282227,2496.138428
2490.396973,104.9814148,4079.279541,0.008399722,-5.248870373,99.14286804,2495.396973
2489.644043,104.9109802,4079.400635,0.008882862,-5.164367199,99.14289856,2494.644043
2488.880127,104.8411026,4079.523438,0.00835126,-5.08672142,99.14292908,2493.880127
2488.104736,104.7706146,4079.647949,0.007557329,-5.008843899,99.14292908,2493.104736
2487.317627,104.6996918,4079.774902,0.007960558,-4.925843239,99.14300537,2492.317627
2486.519775,104.6295471,4079.90332,0.008460914,-4.882328033,99.14305115,2491.519775
2485.710449,104.5589981,4080.033691,0.00875969,-4.850800037,99.14306641,2490.710449
2484.889893,104.487587,4080.165527,0.008415072,-4.82232523,99.14306641,2489.889893
2484.058594,104.4156876,4080.299316,0.008061526,-4.819545269,99.14312744,2489.058594
2483.21582,104.3434677,4080.434814,0.008000086,-4.802087307,99.14306641,2488.21582
2482.362061,104.2706604,4080.572021,0.008352923,-4.769527435,99.14306641,2487.362061
2481.496826,104.1969833,4080.711426,0.008019568,-4.732453346,99.14312744,2486.496826
2480.62085,104.1224976,4080.852295,0.008388375,-4.703602791,99.14317322,2485.62085
2479.733887,104.0476837,4080.995117,0.007847792,-4.700836658,99.14320374,2484.733887
2478.835938,103.9721146,4081.139648,0.007484108,-4.705139637,99.14323425,2483.835938
2477.927246,103.8956299,4081.285889,0.008150563,-4.709708691,99.14326477,2482.927246
2477.007324,103.8181534,4081.434082,0.008385636,-4.714018822,99.14332581,2482.007324
2476.076416,103.7396545,4081.58374,0.007559252,-4.717379093,99.14332581,2481.076416
2475.134521,103.6601715,4081.735107,0.007646152,-4.71990633,99.14341736,2480.134521
2474.181885,103.5797424,4081.888672,0.007878627,-4.721709728,99.14346313,2479.181885
2473.218262,103.4987869,4082.043701,0.007682376,-4.695857048,99.14347839,2478.218262
2472.243164,103.4176178,4082.200928,0.007088797,-4.637459278,99.14347839,2477.243164
2471.257324,103.3358536,4082.359375,0.007552519,-4.57110405,99.14355469,2476.257324
2470.26123,103.2539215,4082.519531,0.008131453,-4.530395985,99.14360046,2475.26123
2469.254395,103.1720505,4082.681396,0.00809914,-4.524781704,99.14360046,2474.254395
2468.236328,103.0903854,4082.845215,0.007916987,-4.47821331,99.14369202,2473.236328
2467.207031,103.0095596,4083.010742,0.007269537,-4.35875988,99.14372253,2472.207031
2466.167236,102.9285889,4083.177979,0.007228286,-4.221282005,99.14381409,2471.167236
2465.116699,102.8484726,4083.347168,0.007044879,-4.145139217,99.14382935,2470.116699
2464.056396,102.7694473,4083.517822,0.006945314,-4.136102676,99.14385986,2469.056396
2462.985352,102.6907272,4083.690186,0.006578757,-4.106958389,99.14395142,2467.985352
2461.90332,102.6120605,4083.864502,0.007087188,-4.04745388,99.14398193,2466.90332
2460.810791,102.5328903,4084.040283,0.006611424,-3.983154297,99.14399719,2465.810791
2459.708496,102.4540329,4084.217773,0.007024842,-3.96356535,99.14408875,2464.708496
2458.595703,102.3750458,4084.396729,0.0070358,-3.965819359,99.144104,2463.595703
2457.472656,102.295372,4084.577393,0.007120661,-3.972075701,99.14414978,2462.472656
2456.339111,102.214859,4084.76001,0.007125153,-3.978086472,99.14422607,2461.339111
2455.195313,102.1335068,4084.944092,0.007441243,-3.983304739,99.14427185,2460.195313
2454.041504,102.0512695,4085.129639,0.007108566,-3.986815453,99.14433289,2459.041504
2452.877197,101.9682007,4085.317139,0.007301583,-3.989588499,99.1443634,2457.877197
2451.702637,101.8843307,4085.506104,0.007064399,-3.991787672,99.14437866,2456.702637
2450.517822,101.7996674,4085.696777,0.007473108,-3.993290424,99.14445496,2455.517822
2449.322754,101.7142181,4085.889404,0.007034306,-3.994472027,99.14450073,2454.322754
2448.117432,101.6279984,4086.083252,0.006651266,-3.995359898,99.14450073,2453.117432
2446.901855,101.5413284,4086.279053,0.006589087,-3.979186058,99.14460754,2451.901855
2445.679199,101.4546432,4086.47583,0.00676566,-3.943600655,99.14463806,2450.679199
2444.453613,101.3681335,4086.672607,0.006811887,-3.912591696,99.14465332,2449.453613
2443.228271,101.2829742,4086.869629,0.006287002,-3.879608631,99.14465332,2448.228271
2442.005615,101.1993713,4087.066406,0.006490121,-3.811395645,99.14472961,2447.005615
2440.787354,101.1168442,4087.262695,0.005906799,-3.744992495,99.14472961,2445.787354
2439.574707,101.0367279,4087.458008,0.005788051,-3.703273773,99.14465332,2444.574707
2438.36792,100.9587097,4087.6521,0.005931491,-3.634828329,99.14463806,2443.36792
2437.167969,100.8819046,4087.845215,0.005678586,-3.56634903,99.14463806,2442.167969
2435.975342,100.8074112,4088.037354,0.005822474,-3.52630353,99.14460754,2440.975342
2434.789551,100.7350693,4088.228271,0.005800566,-3.458862305,99.14456177,2439.789551
2433.611084,100.6638184,4088.417725,0.005250271,-3.386626244,99.14450073,2438.611084
2432.440674,100.594635,4088.606201,0.005430486,-3.347134113,99.14448547,2437.440674
2431.277588,100.5276413,4088.793457,0.005228946,-3.281557322,99.14445496,2436.277588
2430.121826,100.4617157,4088.979492,0.005111621,-3.206418514,99.14437866,2435.121826
2428.973877,100.3975296,4089.164307,0.005252965,-3.166414022,99.14437866,2433.973877
2427.83374,100.3355865,4089.347656,0.005024364,-3.105283976,99.14434814,2432.83374
2426.700684,100.2748032,4089.530273,0.004942585,-3.032132626,99.14427185,2431.700684
2425.575195,100.2152634,4089.711426,0.004522835,-2.984068394,99.14424133,2430.575195
2424.45752,100.1580353,4089.891357,0.005160742,-2.930936575,99.14422607,2429.45752
2423.346924,100.1021729,4090.070313,0.004991029,-2.860319138,99.14414978,2428.346924
2422.243652,100.0472031,4090.247803,0.004914643,-2.79776144,99.14411926,2427.243652
2421.147705,99.99427795,4090.424316,0.004298883,-2.7570467,99.14408875,2426.147705
2420.059082,99.9430542,4090.599365,0.004319723,-2.691463232,99.14405823,2425.059082
2418.977539,99.89260864,4090.773682,0.00421463,-2.619964838,99.14399719,2423.977539
2417.90332,99.84360504,4090.946533,0.003902456,-2.587794542,99.14398193,2422.90332
2416.836426,99.79612732,4091.118408,0.003976695,-2.559230804,99.14395142,2421.836426
2415.776123,99.74938202,4091.288574,0.003877196,-2.527402163,99.14385986,2420.776123
2414.723145,99.70317078,4091.458008,0.003898142,-2.503325701,99.1438446,2419.723145
2413.677246,99.65771484,4091.626465,0.004064634,-2.501549721,99.14381409,2418.677246
2412.638184,99.61265564,4091.793701,0.004186038,-2.505456686,99.14372253,2417.638184
2411.605713,99.56783295,4091.959717,0.004299031,-2.509520531,99.14372253,2416.605713
2410.579834,99.52319336,4092.125,0.004498792,-2.513304472,99.14372253,2415.579834
2409.560791,99.47873688,4092.289063,0.004267832,-2.515865803,99.14367676,2414.560791
2408.54834,99.4344635,4092.451904,0.004181725,-2.517668962,99.14363098,2413.54834
2407.541992,99.39042664,4092.614014,0.004159255,-2.518857479,99.14360046,2412.541992
2406.542236,99.34658813,4092.774902,0.004149523,-2.519779682,99.14355469,2411.542236
2405.548828,99.30302429,4092.93457,0.004273696,-2.520346403,99.14352417,2410.548828
2404.561768,99.25969696,4093.09375,0.004321327,-2.520749569,99.14347839,2409.561768
2403.580566,99.21662903,4093.251465,0.003928078,-2.520810843,99.14346313,2408.580566
2402.605713,99.17380524,4093.408447,0.004032273,-2.520776749,99.14344788,2407.605713
2401.636719,99.13122559,4093.564697,0.004032273,-2.520776749,99.14344788,2406.636719
2400.674072,99.08891296,4093.719238,0.004032273,-2.520776749,99.14344788,2405.674072
2399.717285,99.046875,4093.873291,0.004093576,-2.520469427,99.14332581,2404.717285
2398.766357,99.00507355,4094.026367,0.004160795,-2.520264626,99.14329529,2403.766357
2397.821289,98.96352386,4094.178467,0.004165454,-2.51995039,99.14326477,2402.821289
2396.881592,98.92222595,4094.329834,0.003900433,-2.519649744,99.14323425,2401.881592
2395.947754,98.88117981,4094.47998,0.003764164,-2.519376516,99.14320374,2400.947754
2395.019531,98.84038544,4094.629395,0.003953845,-2.51928091,99.14318848,2400.019531
2394.096924,98.79981995,4094.777832,0.0040181,-2.519042015,99.14315796,2399.096924
2393.179688,98.75950623,4094.925293,0.003655041,-2.518789291,99.14311218,2398.179688
2392.267822,98.71942139,4095.072021,0.003709427,-2.518550158,99.14306641,2397.267822
2391.361328,98.67958069,4095.217773,0.003772734,-2.518256426,99.14306641,2396.361328
2390.460205,98.6399765,4095.363037,0.004122784,-2.517791986,99.14305115,2395.460205
2389.564453,98.60059357,4095.506836,0.004131035,-2.517334461,99.14303589,2394.564453
2388.673828,98.56143951,4095.650635,0.003996835,-2.517081738,99.14303589,2393.673828
2387.78833,98.52251434,4095.792725,0.004295089,-2.51671958,99.14294434,2392.78833
2386.907715,98.4838028,4095.93457,0.004295089,-2.51671958,99.14294434,2391.907715
2386.032227,98.44532776,4096.075195,0.004184552,-2.516569376,99.14292908,2391.032227
2385.161621,98.40705872,4096.215332,0.004185124,-2.516173363,99.14291382,2390.161621
2384.296143,98.36901855,4096.354492,0.004312512,-2.515838623,99.1428833,2389.296143
2383.435547,98.33119202,4096.493164,0.004067736,-2.515619993,99.14282227,2388.435547
2382.57959,98.29356384,4096.630859,0.003979737,-2.51513505,99.14282227,2387.57959
2381.728271,98.25614166,4096.768066,0.003963406,-2.514984846,99.14282227,2386.728271
2380.88208,98.21893311,4096.903809,0.004082034,-2.514732122,99.14280701,2385.88208
2380.040039,98.18193054,4097.040039,0.003597451,-2.514650106,99.14279175,2385.040039
2379.202881,98.14511871,4097.174316,0.004012784,-2.514219761,99.14274597,2384.202881
2378.370117,98.10851288,4097.308594,0.004173233,-2.513973951,99.14266968,2383.370117
2377.541992,98.07202148,4097.441406,0.003955699,-2.518522739,99.14266968,2382.541992
2376.718262,98.03562927,4097.574219,0.00389132,-2.52645278,99.14266968,2381.718262
2375.898926,97.99940491,4097.706055,0.003899959,-2.535215855,99.14266968,2380.898926
2375.083984,97.96334076,4097.836914,0.003956668,-2.542995453,99.14263916,2380.083984
2374.273193,97.92731476,4097.967773,0.004046996,-2.544825792,99.14260864,2379.273193
2373.466797,97.8914032,4098.097168,0.003988641,-2.544552803,99.14254761,2378.466797
2372.664551,97.85567474,4098.226563,0.004060934,-2.543910742,99.14254761,2377.664551
2371.866211,97.81999969,4098.35498,0.004273553,-2.549955368,99.14254761,2376.866211
2371.07251,97.78432465,4098.48291,0.004094959,-2.564906597,99.14254761,2376.07251
2370.282959,97.74875641,4098.609863,0.004029819,-2.581517696,99.14253235,2375.282959
2369.49707,97.71334839,4098.736328,0.004110517,-2.598442793,99.14248657,2374.49707
2368.715088,97.67787933,4098.862305,0.004289949,-2.604918003,99.1424408,2373.715088
2367.937012,97.64240265,4098.987305,0.004287133,-2.605286837,99.14241028,2372.937012
2367.162842,97.60707092,4099.112305,0.004001647,-2.604002714,99.14241028,2372.162842
2366.392334,97.57186127,4099.236328,0.004091762,-2.604699373,99.14241028,2371.392334
2365.625977,97.53663635,4099.359375,0.004064678,-2.616488218,99.14241028,2370.625977
2364.863037,97.5014801,4099.48291,0.004335192,-2.631774187,99.14239502,2369.863037
2364.10376,97.46646118,4099.604492,0.004216193,-2.647702217,99.1423645,2369.10376
2363.348389,97.43154907,4099.726074,0.00428906,-2.660761595,99.14230347,2368.348389
2362.596191,97.39653015,4099.847168,0.004406403,-2.663363934,99.14228821,2367.596191
2361.847656,97.36158752,4099.967285,0.004383617,-2.66266036,99.14228821,2366.847656
2361.102783,97.32678223,4100.087891,0.004326,-2.661157608,99.14228821,2366.102783
2360.361328,97.29207611,4100.206543,0.004263018,-2.6644907,99.14227295,2365.361328
2359.623291,97.25735474,4100.325684,0.004612786,-2.677584171,99.14225769,2364.623291
2358.888916,97.22272491,4100.444336,0.004484409,-2.692808867,99.14224243,2363.888916
2358.157715,97.18821716,4100.561523,0.004344304,-2.708402157,99.14224243,2363.157715
2357.429688,97.15377808,4100.678711,0.004133545,-2.719603539,99.14222717,2362.429688
2356.705078,97.11925507,4100.795898,0.004317279,-2.721065283,99.14216614,2361.705078
2355.983643,97.08481598,4100.911621,0.004834911,-2.71999979,99.14216614,2360.983643
2355.265381,97.05050659,4101.026855,0.004726247,-2.71877718,99.14216614,2360.265381
2354.550049,97.01630402,4101.142578,0.005121479,-2.721037865,99.14216614,2359.550049
2353.838135,96.98212433,4101.256836,0.004748863,-2.730163097,99.14216614,2358.838135
2353.12915,96.94803619,4101.370605,0.005355205,-2.740845442,99.14216614,2358.12915
2352.421387,96.91397095,4101.484863,0.005169884,-2.750148296,99.14215088,2357.421387
2351.711914,96.87975311,4101.599121,0.005177388,-2.756008387,99.14215088,2356.711914
2350.997803,96.84502411,4101.713867,0.004954142,-2.757504225,99.14216614,2355.997803
2350.2771,96.80982971,4101.830078,0.005157801,-2.757258415,99.14216614,2355.2771
2349.54834,96.7755127,4101.94873,0.214160174,-2.674189568,99.14344788,2354.54834
2348.810059,96.75029755,4102.074707,1.621062398,-2.600153208,99.1313324,2353.810059
2348.0625,96.72601318,4102.197754,2.805793047,-2.6,99.09207153,2353.0625
2347.307373,96.6949234,4102.31543,3.132292509,-2.6,99.04515076,2352.307373
2346.544189,96.66147614,4102.433594,3.343662262,-2.6,99.00067139,2351.544189
2345.775391,96.63871765,4102.557617,4.414487362,-2.6,99.03266907,2350.775391
2344.995361,96.61357117,4102.679688,5.220085621,-2.7,99.08213806,2349.995361
2344.201904,96.57883453,4102.799805,5.380438805,-2.810609102,99.11639404,2349.201904
2343.397217,96.53939056,4102.921875,5.342269897,-2.823026419,99.13793945,2348.397217
2342.582275,96.49812317,4103.046875,5.271231174,-2.8086555,99.15007019,2347.582275
2341.75708,96.45606232,4103.174805,5.202688217,-2.9,99.15646362,2346.75708
2340.922363,96.41096497,4103.302246,4.74822998,-2.9,99.17462158,2345.922363
2340.082031,96.3536377,4103.422363,2.851478577,-2.9,99.24298096,2345.082031
2339.22998,96.30079651,4103.556152,2.047981262,-2.9,99.36019897,2344.22998
2338.365967,96.25379944,4103.696777,1.909021497,-2.9,99.4727478,2343.365967
2337.487549,96.19734955,4103.834961,0.978036582,-2.9,99.57537842,2342.487549
2336.600098,96.13682556,4103.977539,-0.07540898,-2.863768339,99.64787292,2341.600098
2335.70874,96.08734131,4104.128906,-0.260070741,-2.707241058,99.6817627,2340.70874
2334.814697,96.04225159,4104.282227,-0.240509033,-2.687795401,99.70080566,2339.814697
2333.92041,95.99879456,4104.435547,-0.187255844,-2.70229578,99.7116394,2338.92041
2333.0271,95.95584106,4104.588867,-0.136962861,-2.72305274,99.71791077,2338.0271
2332.135986,95.91298676,4104.741699,-0.09582521,-2.741822243,99.72154236,2337.135986
2331.247803,95.87011719,4104.893555,-0.064605698,-2.75793457,99.72363281,2336.247803
2330.36377,95.82722473,4105.04541,-0.039947499,-2.771021366,99.724823,2335.36377
