2542.800048828125,111.64610290527344,4069.599853515625,0.0,0.0,100.000244140625
2542.800048828125,111.5823974609375,4069.599853515625,0.0,0.0,100.000244140625
2542.800048828125,111.49419403076172,4069.599853515625,0.0,0.0,100.000244140625
2542.800048828125,111.38150024414062,4069.599853515625,0.0,0.0,100.000244140625
2542.800048828125,111.24429321289062,4069.599853515625,0.0,0.0,100.000244140625
2542.800048828125,111.08259582519531,4069.599853515625,0.0,0.0,100.000244140625
2542.800048828125,110.89639282226562,4069.599853515625,0.0,0.0,100.000244140625
2542.80322265625,110.70639038085938,4069.59814453125,-0.2945251166820526,-0.9616017937660217,99.97572326660156
2542.815185546875,110.557373046875,4069.594970703125,-0.5842589139938354,-4.884705066680908,99.94415283203125
2542.80810546875,110.4879379272461,4069.603271484375,0.2606108486652374,-7.262027263641357,99.94636535644531
2542.7744140625,110.50562286376953,4069.6044921875,0.6208182573318481,-7.440432071685791,99.92984008789062
2542.739990234375,110.51459503173828,4069.609619140625,0.7219395637512207,-7.288638114929199,99.92823791503906
2542.70458984375,110.52080535888672,4069.615478515625,0.5839186310768127,-7.08919620513916,99.92314147949219
2542.66796875,110.52432250976562,4069.622314453125,0.3962363302707672,-6.880554676055908,99.92066955566406
2542.630126953125,110.52545928955078,4069.62939453125,0.23186740279197693,-6.672240734100342,99.91744995117188
2542.591064453125,110.52464294433594,4069.63623046875,0.09765220433473587,-6.468113422393799,99.91664123535156
2542.550537109375,110.52227020263672,4069.6435546875,0.0009011512738652527,-6.2655029296875,99.9146728515625
2542.5087890625,110.51864624023438,4069.651123046875,-0.07379152625799179,-6.064545154571533,99.91493225097656
2542.46533203125,110.51396942138672,4069.658935546875,-0.11807242035865784,-5.868348121643066,99.91363525390625
2542.420166015625,110.5084228515625,4069.666748046875,-0.1549987494945526,-5.674746036529541,99.91415405273438
2542.373779296875,110.50223541259766,4069.674560546875,-0.17495718598365784,-5.479703426361084,99.912841796875
2542.3251953125,110.49553680419922,4069.682373046875,-0.19116216897964478,-5.281368255615234,99.91348266601562
2542.275390625,110.48838806152344,4069.69140625,-0.1953124701976776,-5.076933860778809,99.91233825683594
2542.223876953125,110.48087310791016,4069.701171875,-0.2003784328699112,-4.867827892303467,99.91297912597656
2542.170654296875,110.47306060791016,4069.71044921875,-0.19628897309303284,-4.651946067810059,99.91177368164062
2542.115966796875,110.46495819091797,4069.72021484375,-0.19546502828598022,-4.431180477142334,99.91239929199219
2542.059814453125,110.45659637451172,4069.72998046875,-0.1862182915210724,-4.204561710357666,99.91110229492188
2542.001953125,110.44796752929688,4069.739501953125,-0.1774597465991974,-3.972813367843628,99.91180419921875
2541.94287109375,110.43897247314453,4069.74951171875,-0.1643981635570526,-3.744534969329834,99.91046142578125
2541.882080078125,110.42961883544922,4069.7607421875,-0.1542053520679474,-3.5141594409942627,99.91073608398438
2541.81982421875,110.41995239257812,4069.772216796875,-0.1421508640050888,-3.2783472537994385,99.90921020507812
2541.756103515625,110.40999603271484,4069.783447265625,-0.1306762993335724,-3.0366132259368896,99.90933227539062
2541.690673828125,110.39983367919922,4069.794677734375,-0.11602776497602463,-2.7902209758758545,99.90762329101562
2541.623779296875,110.38941192626953,4069.80615234375,-0.1040954738855362,-2.537285327911377,99.90753173828125
2541.55517578125,110.37877655029297,4069.8173828125,-0.08663936704397202,-2.279418468475342,99.90571594238281
2541.485595703125,110.36788177490234,4069.829833984375,-0.068695068359375,-2.023340940475464,99.90571594238281
2541.41455078125,110.3573226928711,4069.84326171875,-0.00942990742623806,-1.7886078357696533,99.9066162109375
2541.34228515625,110.3468017578125,4069.8564453125,0.06576213240623474,-1.5576177835464478,99.9091796875
2541.270263671875,110.33853149414062,4069.869384765625,0.07386592030525208,-1.4231518507003784,99.90699768066406
2541.19970703125,110.33476257324219,4069.881591796875,0.06350560486316681,-1.456756353378296,99.90736389160156
2541.1298828125,110.33296966552734,4069.89404296875,0.0546797439455986,-1.5417170524597168,99.90655517578125
2541.060791015625,110.33186340332031,4069.90625,0.049219582229852676,-1.6352155208587646,99.90736389160156
2540.99169921875,110.33087921142578,4069.918701171875,0.044249583035707474,-1.7246090173721313,99.90638732910156
2540.923583984375,110.32977294921875,4069.93115234375,0.041360776871442795,-1.8065781593322754,99.90715026855469
2540.85546875,110.32848358154297,4069.943359375,0.03812918812036514,-1.8821063041687012,99.90618896484375
2540.7880859375,110.32701873779297,4069.955810546875,0.03669191151857376,-1.951904058456421,99.90699768066406
2540.720947265625,110.32538604736328,4069.96826171875,0.03449453413486481,-2.01745343208313,99.90596008300781
2540.654052734375,110.32366180419922,4069.97998046875,0.0343499556183815,-2.0796148777008057,99.90672302246094
2540.587890625,110.32182312011719,4069.990966796875,0.033221255987882614,-2.138942003250122,99.90580749511719
2540.521728515625,110.31993865966797,4070.001708984375,0.03325299546122551,-2.1963701248168945,99.90660095214844
2540.45654296875,110.3179931640625,4070.0126953125,0.03229297325015068,-2.252131700515747,99.90565490722656
2540.39111328125,110.31605529785156,4070.023681640625,0.03293626010417938,-2.306739091873169,99.90643310546875
2540.326416015625,110.31407928466797,4070.0341796875,0.03218281269073486,-2.3605268001556396,99.90542602539062
2540.26220703125,110.31204223632812,4070.045166015625,0.03485528379678726,-2.4110703468322754,99.90632629394531
2540.197998046875,110.30982971191406,4070.05615234375,0.03563851863145828,-2.4541006088256836,99.90541076660156
2540.13427734375,110.30752563476562,4070.067138671875,0.03652046620845795,-2.4941048622131348,99.90621948242188
2540.0703125,110.30519104003906,4070.078125,0.03633716329932213,-2.533194065093994,99.90528869628906
